index,name,rating,author_title,review_text,review_rating,date,language,bert_ratings,sentiment_category
55,Lost Weekend,4.4,natalie dudova,"['we', 'went', 'to', 'lost', 'weekend', 'to', 'have', 'a', 'breakfast', '.', 'half', 'of', 'the', 'snack', 'menu', 'was', 'n’t', 'ready', 'yet', ',', 'so', 'we', 'ended', 'up', 'getting', 'a', 'hummus', 'wrap', 'which', 'was', 'n’t', 'that', 'bad', ',', 'but', 'i', 'would', 'n’t', 'order', 'it', 'again', '.', 'for', 'drink', 'we', 'ordered', 'elderflower', 'and', 'lavender', 'tea', ',', 'which', 'turned', 'out', 'to', 'be', 'a', 'disaster', '..', 'not', 'only', 'did', 'it', 'cost', '4,5', 'euro', 'and', 'was', 'made', 'of', 'some', 'sort', 'of', 'sirup', ',', 'definitely', 'not', 'herbs', 'as', 'we', 'thought(it', 'was', 'very', 'sweet', 'for', 'some', 'reason', ')', 'but', 'it', 'came', 'in', 'a', 'glass', '.', 'hot', 'tea', 'comes', 'in', 'mugs', 'for', 'a', 'reason', '..', 'i', 'could', 'n’t', 'hold', 'the', 'glass', 'properly', 'and', 'drinking', 'it', 'was', 'very', 'uncomfortable', '.', 'the', 'waitress', 'forgot', 'the', 'tea', 'order', 'twice', 'and', 'served', 'us', 'a', 'different', 'flavour', '.', 'all', 'in', 'all', 'we', '’re', 'not', 'gon', 'na', 'be', 'visiting', 'lost', 'weekend', 'again', '.']",2.0,2023-05-08,en,2,neutral
56,Lost Weekend,4.4,Niloufar Taghizoghi,"['i', 'really', 'enjoyed', 'the', 'lively', 'and', 'energetic', 'atmosphere', 'at', 'the', 'coffee', 'shop', ',', 'which', 'was', 'complemented', 'by', 'great', 'coffee', 'and', 'delectable', 'butter', 'pretzels', '!', 'the', 'proximity', 'to', 'munich', 'university', 'meant', 'that', 'the', 'place', 'was', 'bustling', 'with', 'young', 'individuals', ',', 'making', 'it', 'all', 'the', 'more', 'enjoyable', '.']",5.0,2023-05-07,en,5,positive
57,Lost Weekend,4.4,Lorenz,"['nice', 'place', 'and', 'good', 'coffee', 'as', 'well', '.', 'but', 'for', 'studying', 'ca', 'n’t', 'recommend', '.', 'it', '’s', 'better', 'suited', 'for', 'a', 'quick', 'drink', 'or', 'a', 'break', 'from', 'studying', '.']",5.0,2023-05-02,en,3,positive
58,Lost Weekend,4.4,Alma R.,"['zufällig', 'dran', 'vorbei', 'gegangen', 'und', 'sofort', 'verliebt', '.', 'haben', 'uns', 'sehr', 'wohlgefühlt', ',', 'super', 'lecker', ',', 'locker', 'und', 'gemütlich', '.', 'und', 'das', 'beste', ':', 'alles', 'vegan', '😍']",5.0,2023-05-01,de,5,positive
59,Lost Weekend,4.4,Irma Pobric,"['i', 'would', 'give', '10', 'stars', 'if', 'i', 'could', '.', '\n', 'dear', 'lost', 'weekend', 'team', ',', '\n', 'i', 'want', 'to', 'give', 'huge', 'compliments', 'on', 'the', 'service', '!', 'i', 'was', 'there', 'yesterday', 'with', 'a', 'lot', 'of', 'friends', 'and', 'it', 'was', 'sooo', 'many', 'people', 'and', 'it', 'looked', 'like', 'a', 'super', 'busy', 'morning', 'for', 'you', 'at', 'the', 'flea', 'market', 'but', 'the', 'drinks', 'and', 'food', 'were', 'delicious', 'and', 'service', 'was', 'fast', 'and', 'super', 'friendly', '!', '!']",5.0,2023-05-01,en,4,positive
60,Lost Weekend,4.4,Savannah Pearson,"['came', 'here', 'three', 'times', 'on', 'our', 'visit', 'to', 'munich', '!', 'cool', 'place', 'with', 'good', 'coffee', 'and', 'vegan', 'schnitzel', 'sandwich', '🤩']",5.0,2023-04-26,en,5,positive
61,Lost Weekend,4.4,Boris Strochkov,"['nice', 'student', 'place', ',', 'sometimes', 'too', 'crowded']",5.0,2023-04-26,en,4,positive
62,Lost Weekend,4.4,Nil Den,"['good', 'energy', 'from', 'a', 'big', 'open', 'space', '.', 'very', 'good', 'music', 'with', 'students', 'working', 'around', '👍', '🏼', 'average', '(', 'vegan', ')', 'food', '&', 'coffee']",4.0,2023-04-25,en,4,positive
63,Lost Weekend,4.4,Henrik Mitsch,"['lost', 'weekend', 'is', 'my', 'favorite', 'vegan', 'café', 'in', 'munich', '.']",5.0,2023-04-23,en,5,positive
64,Lost Weekend,4.4,Nikita Panyam,"['super', 'friendly', 'cafe', 'for', 'students', 'to', 'hangout', 'and', 'chill', '!', '!']",5.0,2023-04-16,en,5,positive
65,Lost Weekend,4.4,Leonard Monni,"['great', 'place', 'to', 'study', 'while', 'sipping', 'a', 'beer', '!', 'food', 'quality', 'could', 'be', 'improved']",4.0,2023-04-15,en,5,positive
66,Lost Weekend,4.4,Ma Nu,"['gute', 'stimmung', 'und', 'leckere', 'drinks']",5.0,2023-04-15,de,5,positive
67,Lost Weekend,4.4,Yvonne Liew,"['food', 'and', 'drinks', 'taste', 'so', '-', 'so', '..', 'not', 'particularly', 'comfortable', 'or', 'cosy', '.', 'but', 'if', 'you', '’re', 'a', 'student', 'looking', 'for', 'a', 'place', 'to', 'sit', 'and', 'work', 'on', 'your', 'laptop', 'without', 'too', 'much', 'pressure', 'to', 'keep', 'ordering', ',', 'this', 'seems', 'like', 'the', 'place', 'for', 'it', '.']",2.0,2023-04-14,en,3,positive
68,Lost Weekend,4.4,Jamie James,"['sehr', 'schönes', ',', 'gemütliches', 'ambiente', '.', 'preise', 'deutlich', 'günstiger', 'als', 'in', 'der', 'restlichen', 'umgebung', ',', 'personal', 'sehr', 'freundlich', '.', '\n', 'allerdings', 'immer', 'gut', 'besucht', ',', 'also', 'für', 'große', 'gruppen', 'ungeeignet', ',', 'alleine', 'kann', 'man', 'glück', 'haben', '.']",5.0,2023-04-14,de,4,positive
69,Lost Weekend,4.4,hasene gulsah,"['well', ',', 'basically', 'out', '-', 'of', '-', 'school', 'vegan', 'canteen🧋']",4.0,2023-04-12,en,3,positive
70,Lost Weekend,4.4,Disha Makkar,"['just', 'perfect', ',', 'ca', 'nt', 'help', 'revisiting', 'once', 'you', 'have', 'been', 'there', '.', 'live', 'bands', ',', 'vibe', ',', 'crowd', 'all', 'are', 'great', '!', 'only', 'minus', ':', 'the', 'house', 'wine', '-', 'its', 'funny', ',', 'would', 'not', 'recommend', 'to', 'have', 'that', '.', 'seems', 'like', 'a', 'low', 'quality', 'alcohol', ',', 'i', 'had', 'rather', 'have', 'less', 'quantity', 'but', 'better', 'quality', '(', 'its', 'not', 'the', 'taste', 'its', 'the', 'quality', ')']",5.0,2023-04-09,en,4,positive
71,Lost Weekend,4.4,Serkan Atmaca,"['cool', '!']",5.0,2023-04-07,en,5,positive
72,Lost Weekend,4.4,Tom Catania,"['this', 'is', 'probably', 'one', 'of', 'the', 'must', '-', 'see', 'cafés', 'in', 'munich', '.', 'bustling', 'with', 'students', ',', 'young', 'artists', 'and', 'music', ',', 'this', 'place', 'not', 'only', 'offers', 'great', ',', 'vegan', 'sandwiches', 'and', 'high', '-', 'quality', 'coffee', ',', 'tea', 'and', 'other', 'drinks', 'but', 'also', 'regularly', 'hosts', 'cultural', 'events', 'in', 'the', 'evening', '.', 'even', 'when', 'just', 'briefly', 'visiting', 'the', 'city', ',', 'when', 'near', 'the', 'academic', 'quarter', 'or', 'the', 'english', 'garden', ',', 'i', 'recommend', 'giving', 'this', 'one', 'a', 'visit']",5.0,2023-04-06,en,5,positive
73,Lost Weekend,4.4,Yesser,"['great', 'coffee', 'place', 'to', 'work', '.', 'have', 'to', 'come', 'early', 'because', 'places', 'fill', 'up', 'very', 'quickly', '.']",5.0,2023-04-05,en,5,positive
74,Lost Weekend,4.4,Lilly Koppitz,"['bomben', 'voll', ',', 'den', 'ganzen', 'tag', 'und', 'tolle', 'retro', 'musik', 'machen', 'dieses', 'cafe', 'zu', 'einem', 'tollen', 'treffpunkt', '.']",5.0,2023-04-02,de,5,positive
75,Lost Weekend,4.4,Antonio Lacosta,"['great', 'atmosphere', 'and', 'good', 'coffee', '.', 'the', 'chocolate', 'cake', 'is', 'a', 'masterpiece', '!']",5.0,2023-04-01,en,5,positive
76,Lost Weekend,4.4,andreas gegenfurtner,"['das', 'gemütliche', 'café', 'ist', 'vorwiegend', 'für', '„', 'studentisch', '“', 'und', 'bietet', 'eine', 'große', 'auswahl', 'an', 'veganen', 'gerichten', 'und', 'snacks', '.', 'das', 'personal', 'ist', 'freundlich', 'und', 'zuvorkommend', 'und', 'die', 'preise', 'sind', 'moderat', '.', 'was', 'das', 'lost', 'weekend', 'auch', 'auszeichnet', ',', 'ist', 'die', 'live-musik', ',', 'die', 'hier', 'immer', 'wieder', 'aufgeführt', 'wird', '.']",4.0,2023-03-28,de,4,positive
77,Lost Weekend,4.4,Ármin Eszéky,"['very', 'cool', 'vibes', 'in', 'this', 'place', '!']",5.0,2023-03-27,en,5,positive
78,Lost Weekend,4.4,Angel Angel,"['great', 'atmosphere', '.', 'everything', 'is', 'vegan', 'and', 'tastes', 'amazing', '.']",5.0,2023-03-26,en,5,positive
79,Lost Weekend,4.4,Emin Buğra Saral,"['i', 'am', 'not', 'sure', 'what', 'munich', 'did', 'to', 'deserve', 'lost', 'weekend', 'but', 'it', '’s', 'the', 'place', '.', ':)']",5.0,2023-03-16,en,5,positive
80,Lost Weekend,4.4,Luis Wiedmann,"['sehr', 'hippes', 'cafe']",5.0,2023-03-15,de,5,positive
81,Lost Weekend,4.4,Cornelius Binke,"['sehr', 'nicer', 'laden', '!', '!']",5.0,2023-03-12,de,5,positive
82,Lost Weekend,4.4,Magdalena Pancewicz,"['what', 'a', 'great', 'place', '!', 'great', 'service', ',', 'great', 'cocktails', ',', 'tasty', 'food', ',', 'amazing', 'vibe', '.', 'it', 'feels', 'like', 'much', 'more', 'than', 'just', 'a', 'bar', '.']",5.0,2023-03-05,en,5,positive
83,Lost Weekend,4.4,Madalina Petrean,"['such', 'a', 'cool', 'vibe', '.', 'great', 'music', ',', 'atmosphere', ',', 'you', 'find', 'here', 'the', 'mood', 'for', 'an', 'amazing', 'friday', 'night', '.', 'live', 'concerts', '💫']",5.0,2023-03-05,en,5,positive
84,Lost Weekend,4.4,Matthias Frerick,"['modern', 'und', 'ambitioniert', ',', 'damit', 'sind', 'die', 'wichtigsten', 'eigenschaften', 'des', 'cafés', 'beschrieben', '.', 'es', 'geht', 'vegan', ',', 'ohne', 'kompromis', '.', 'der', 'ort', 'ist', 'gefragt', ',', 'daher', 'kann', 'es', 'mal', 'voll', 'sein', '.', 'den', 'erfolg', 'kann', 'man', 'aber', 'dem', 'café', 'nicht', 'vorwerfen', '.']",5.0,2023-03-04,de,4,positive
85,Lost Weekend,4.4,Jasmin,"['cooles', 'veganes', 'café', ',', 'die', 'croissants', 'schmecken', 'sehr', 'gut', 'und', 'der', 'café', 'ist', 'super', '!']",4.0,2023-02-28,de,5,positive
86,Lost Weekend,4.4,Antonia Klocker,"['coole', 'atmosphäre', ',', 'sehr', 'viel', 'los', ',', 'recht', 'teuer', '.']",4.0,2023-02-26,de,4,positive
87,Lost Weekend,4.4,Vishnu sunil,"['so', 'many', 'activities', 'on', 'a', 'daily', 'basis', '.', 'pub', 'quiz', 'is', 'the', 'highlight', '!']",5.0,2023-02-25,en,5,positive
88,Lost Weekend,4.4,G,"['tasty', '“', 'chicken', '”', '(', 'soy', ')', 'wrap', 'and', 'super', 'nice', 'matcha', '🍵', 'latte', '.', 'great', 'place', 'to', 'study', 'and', 'work']",5.0,2023-02-20,en,5,positive
89,Lost Weekend,4.4,rhpotsi 3rhc,"['die', 'atmosphäre', 'war', 'wirklich', 'top', ',', 'wir', 'waren', 'vor', 'ort', 'als', 'eine', 'live', 'band', 'gespielt', 'hat', '.', 'leider', 'zu', 'wenig', 'sitzmöglichkeit', 'und', 'aus', 'meiner', 'sicht', 'wurden', 'bei', 'den', 'alkoholischen', 'getränken', 'sehr', 'mit', 'dem', 'alkohol', 'gespart', '.', 'preis', 'ist', 'noch', 'ok', '.', 'trotzdem', 'war', 'es', 'ganz', 'gut', '.']",4.0,2023-02-19,de,3,positive
90,Lost Weekend,4.4,Käptn Tousu,"['waren', 'zur', 'comedy', 'night', 'hier', '.', 'es', 'war', 'super', 'viel', 'los', 'und', 'ohne', 'bestuhlung', 'wär', 'die', 'atmosphäre', 'lockerer', 'gewesen', '.', 'sonst', 'alles', 'fein', ',', 'bedienung', 'war', 'gut', ',', 'die', 'comedy', 'war', 'ebenfalls', 'zum', 'teil', 'wirklich', 'lustig', 'und', 'es', 'war', 'ein', 'toller', 'abend', '.']",4.0,2023-02-16,de,4,positive
91,Lost Weekend,4.4,Sophie Renard,"['viiiiiel', 'zu', 'teuer', ',', 'für', 'das', 'was', 'man', 'bekommt', '(', 'überwasserte', 'cocktails', ',', '0,33', 'bier', 'für', '4', '€', ')', ',', 'das', 'personal', 'ist', 'nett', 'und', 'cool', ',', 'aber', 'viiel', 'zu', 'langsam', 'für', 'den', 'ansturm', ',', 'den', 'es', 'immer', 'gibt', '.', 'damit', 'ist', 'es', 'zu', 'voll', 'und', 'zu', 'laut', '.', 'die', 'aktionen', 'an', 'sich', 'sind', 'cool', ',', 'aber', 'das', 'setting', 'gibt', 'es', 'einfach', 'nicht', 'her', ',', 'einen', 'wirklich', 'entspannten', 'und', 'coolen', 'abend', 'zu', 'erleben', '.', ' ', 'tee', 'refill', 'ist', 'allerdings', 'eine', 'ziemlich', 'schöne', 'sache']",2.0,2023-02-15,de,3,positive
92,Lost Weekend,4.4,Andrew Cox,"['buzzing', 'atmosphere', 'and', 'nice', 'cafe', 'food', '.']",5.0,2023-02-12,en,4,positive
93,Lost Weekend,4.4,Günter Gebert,"['if', 'you', 'feel', 'like', 'revisiting', 'the', 'hipster', 'culture', 'of', 'the', 'early', '2000s', ',', 'by', 'all', 'means', ',', 'go', 'there', '.', 'it', 'is', 'annoying', ',', 'the', 'staff', 'is', 'half', 'trained', 'and', 'lots', 'of', 'pseudo', '-', 'individual', 'students', 'brood', 'over', 'their', 'macbooks', ',', 'concocting', 'the', 'next', 'great', 'paper', 'in', 'economics', '.', '\n', 'the', 'food', 'is', 'average', 'but', 'expensive', ',', 'the', 'coffee', 'is', '...', 'well', '.', 'you', 'do', ""n't"", 'go', 'here', 'bc', 'of', 'enjoyment', 'but', 'bc', 'of', 'your', 'flawed', 'lifestyle', 'choices', '.', 'if', 'you', 'are', 'looking', 'for', 'good', 'coffee', ',', 'cakes', 'and', 'food', '...', 'there', 'are', 'lots', 'of', 'far', 'better', 'options', 'just', 'round', 'the', 'corner', '.']",1.0,2023-02-12,en,2,neutral
94,Lost Weekend,4.4,lisa xx,"['essen', 'mega', ',', 'alles', 'vegan', ',', 'atmosphäre', 'auch', '10', '/', '10', ',', 'einziger', 'kritikpunkt', 'ist', 'das', 'etwas', 'rudimentäre', 'klo']",5.0,2023-02-12,de,4,positive
95,Lost Weekend,4.4,William,"['really', 'an', 'amazing', 'place', 'with', 'an', 'amazing', 'team', '!', 'chill', 'and', 'party', 'vibes', 'but', 'always', 'a', 'blast', '!', 'simply', 'love', 'it', '.', 'every', '.', 'time', '.']",5.0,2023-02-10,en,5,positive
96,Lost Weekend,4.4,Rana Yüm,"['the', 'employees', 'are', 'careless', 'and', 'rude', 'they', 'do', 'n’t', 'even', 'smile', 'back', ',', 'obviously', 'everbody', 'is', 'studying', 'or', 'working', 'still', 'the', 'lights', 'are', 'not', 'on', 'and', 'the', 'music', 'is', 'way', 'too', 'loud', '.', 'i', 'wish', 'there', 'were', 'more', 'study', 'cafes', 'in', 'munich', 'so', 'would', 'n’t', 'have', 'to', 'come', 'here']",1.0,2023-02-05,en,1,negative
97,Lost Weekend,4.4,Musa Kokcen,"['the', 'ambiance', 'is', 'very', 'nice', 'and', 'vibrant', '.']",5.0,2023-02-05,en,5,positive
98,Lost Weekend,4.4,Vincent König,"['die', 'beschwerden', 'über', 'langsames', 'und', 'unfreundliches', 'personal', 'sind', 'für', 'mich', 'nicht', 'nachvollziehbar', '.', 'man', 'arbeitet', 'dort', 'halt', 'nicht', 'hektisch', '.', 'was', 'ich', 'gut', 'finde', '.', 'die', 'abendangebote', 'sind', 'toll', 'und', 'das', 'ambiente', 'ist', 'einfach', 'nett', '.', 'die', 'preise', 'sind', 'fair', 'und', 'die', 'musik', 'ist', 'meistens', '(', '😉', ')', 'gut', '.', 'ich', 'freue', 'mich', 'schon', 'aufs', 'nächste', 'mal', '.']",5.0,2023-02-04,de,4,positive
99,Lost Weekend,4.4,F2,"['ein', 'sehr', 'angenehmer', 'ort', 'mit', 'freundlichem', 'personal', ',', 'leckeren', 'snacks', 'und', 'fantastischen', 'kaffee', '.', '\n', 'studentisches', ',', 'modernes', 'ambiente', ',', 'welches', 'zum', 'arbeiten', '-', 'alleine', 'oder', 'in', 'gruppen', '-', 'einlädt', ',', 'solange', 'man', 'sich', 'nicht', 'von', 'der', 'meist', 'hohen', 'lautstärke', 'ablenken', 'lässt', '.']",5.0,2023-02-03,de,5,positive
100,Lost Weekend,4.4,Franzi Z,"['great', 'variation', 'between', 'day', '(', 'nice', 'for', 'studying', 'and', 'working', 'as', 'well', 'as', 'catching', 'up', 'and', 'having', 'a', 'coffee', '/', 'tea', ')', 'and', 'nighttime', ',', 'with', 'different', 'events', 'on', 'every', 'night', '!', '\n\n', 'really', 'fair', 'pricing', 'for', 'snacks', ',', 'treats', 'and', 'drinks', 'that', 'are', '100', '%', 'vegan', 'and', 'freshly', 'made', '.', '\n\n', 'super', 'friendly', 'and', 'open', 'atmosphere', 'created', 'from', 'staff', 'as', 'well', 'as', 'customers', '.', '\n\n', 'highly', 'recommend', '!']",5.0,2023-02-01,en,5,positive
101,Lost Weekend,4.4,Nils Kurzen,"['auf', 'dem', 'schild', 'des', 'locas', 'steht', 'fett', ':', 'love', 'kills', 'capitalism', ',', 'dann', 'kostet', 'der', 'kaffee', '(', 'den', 'es', 'natürlich', 'nicht', 'mit', ',', 'normaler', '‘', 'milch', 'gibt', ')', '4', '€', '+', '…']",1.0,2023-02-01,de,1,negative
102,Lost Weekend,4.4,Lorenzo Siniscalchi,"['sehr', 'unfreundlich']",1.0,2023-02-01,de,1,negative
103,Lost Weekend,4.4,Sivram S D,"['lost', 'weekend', 'is', 'a', 'quirky', ',', 'fun', 'cafe', 'in', 'the', 'university/', 'maxvorstadt', 'neighborhood', 'of', 'munich', 'offering', 'light', 'snacks', ',', 'coffee', 'and', 'aperitifs', '.', '\n\n', 'the', 'vibe/', 'ambience', 'stands', 'out', 'as', 'it', 'is', 'very', 'relaxed', ',', 'in', 'a', 'glass', '-', 'fronted', 'venue', '.', 'they', 'also', 'have', 'a', 'regular', 'lineup', 'of', 'events', 'incl', '.', 'open', 'stage/', 'mic', ',', 'karaoke', ',', 'live', 'music', ',', 'quiz', 'nights', 'etc', '.', 'do', 'check', 'their', 'social', 'media', 'handles/', 'website', 'for', 'the', 'weekly', 'schedule', '.', '\n\n', 'it', ""'s"", 'a', 'vegan', 'cafe', 'offering', 'paninis', ',', 'wraps', ',', 'pretzels', ',', 'cakes', 'etc', '.', 'and', 'an', 'assortment', 'of', 'coffee', ',', 'tea', 'and', 'alcoholic', 'drinks', '.', 'i', 'ordered', 'for', 'a', 'hot', 'chocolate', '(', 'cacao', ')', 'with', 'oat', 'milk', '(', 'the', 'default', 'is', 'soy', ')', 'and', 'it', 'was', 'pretty', 'good', '(', 'low', 'on', 'sugar', 'too', '!', ')', '.', '\n\n', 'it', ""'s"", 'an', 'ideal', 'place', 'to', 'read', 'a', 'book', ',', 'get', 'some', 'work', 'done', 'or', 'enjoy', 'the', 'youthful', 'vibe', 'of', 'the', 'city', '.']",5.0,2023-01-29,en,4,positive
104,Lost Weekend,4.4,Caroline K,"['ich', 'mag', 'das', 'ambiente', ',', 'ich', 'war', 'zum', 'arbeiten', 'da', ',', 'wie', 'viele', 'andere', 'auch', '.', 'der', 'karottenkuchen', 'ist', 'super', ',', 'das', 'personal', 'ist', 'richtig', 'lieb', '.']",5.0,2023-01-28,de,5,positive
105,Lost Weekend,4.4,HN,"['das', 'lost', 'weekend', 'ist', 'einer', 'meiner', 'lieblingsspots', 'zum', 'kaffeetrinken', ',', 'netzwerken', 'oder', 'für', 'eine', 'kurze', 'lern-/worksession', '.', 'es', 'ist', 'meistens', 'relativ', 'voll', '&', 'laut', ',', 'aber', 'ich', 'mags', 'gern', '.', 'der', 'kaffee', 'ist', 'sehr', 'lecker', ',', 'habe', 'schon', 'oft', 'coole', 'bücher', 'gekauft', 'und', 'die', 'stimmung', 'motiviert', '.']",5.0,2023-01-28,de,5,positive
106,Lost Weekend,4.4,Кирилл Цветков,"['good', 'choice', 'if', 'you', 'like', 'listening', 'music', 'standing', 'up', ',', 'as', 'they', 'remove', 'almost', 'all', 'tables', 'and', 'chairs', 'when', 'live', 'music', 'plays', '.']",2.0,2023-01-27,en,4,positive
107,Lost Weekend,4.4,Philipp Kopper,"['i', 'really', 'like', 'this', 'place', 'for', 'the', 'institution', 'it', 'now', 'represents', '.', 'however', ',', 'i', 'have', 'reservations', 'towards', 'it', 'as', 'a', 'café', 'as', 'the', 'coffee', 'they', 'make', 'could', '(', 'should', ')', 'be', 'much', 'better', '.', 'the', 'roast', 'style', 'is', 'far', 'away', 'from', 'modern', '(', 'way', 'too', 'dark', ')', 'and', 'the', 'baristas', 'are', 'doing', 'an', 'okay', 'job', 'but', 'you', 'can', 'tell', 'that', 'they', 'do', 'not', 'mind', 'serving', 'mediocre', 'coffee', '.', 'i', 'would', 'typically', 'not', 'drink', 'coffee', 'here', 'and', 'simply', 'enjoy', 'the', 'place', '.', 'but', 'please', 'overthink', 'your', 'coffee', 'strategy', '.', 'specifically', 'coffee', 'would', 'fit', 'your', 'place', 'perfectly', 'und', 'people', 'would', 'appreciate', 'it', '.']",4.0,2023-01-23,en,4,positive
108,Lost Weekend,4.4,Marie Mück,"['bestes', 'bananenbrot', 'münchens', '👌', '🏼']",5.0,2023-01-16,de,5,positive
109,Lost Weekend,4.4,Pablo Corrales,"['excellent', 'place', 'to', 'meet', 'friends', ',', 'to', 'work', 'or', 'simply', 'relax', 'while', 'having', 'a', 'magnificent', 'coffee', 'with', 'homemade', 'pastries', '.']",5.0,2023-01-07,en,5,positive
110,Lost Weekend,4.4,Josef Niebauer,"['love', 'kills', 'capitalism', '?', 'aber', 'die', 'chai', 'latte', 'kostet', 'trotzdem', '5', '€', '?', 'irgendwie', 'stimmt', 'dann', 'das', 'motto', 'irgendwie', 'nicht', '🤣', '.', 'wer', 'auf', 'grün', '/', 'linkes', 'gender', 'klimageschwurbel', 'lust', 'hat', ',', 'ist', 'hier', 'genau', 'richtig', '.', 'ansonsten', 'ist', 'der', 'laden', 'ganz', 'ok']",2.0,2023-01-05,de,3,positive
111,Lost Weekend,4.4,tom,"['wifi', 'unusable', 'with', 'a', 'lot', 'of', 'people', '.']",3.0,2022-12-30,en,1,negative
115,Lost Weekend,4.4,Rom WEN,"['very', 'cool', 'place', 'to', 'go', 'to', '.', 'my', 'favourite', 'at', 'munich', '.']",5.0,2022-12-17,en,5,positive
116,Lost Weekend,4.4,P. S.,"['leider', 'richtig', 'schlechter', 'matcha', 'und', 'einfache', 'sonderwünsche', 'sind', 'für', 'die', 'mitarbeiter', 'oft', 'zu', 'kompliziert', '.', 'außerdem', 'sind', 'die', 'preise', 'für', 'ein', 'studentenkaffee', 'wirklich', 'sehr', 'teuer', '.', 'dafür', 'sind', 'die', '(', 'leider', 'auch', 'sehr', 'teuren', ')', 'wraps', 'wirklich', 'lecker', '.', 'und', 'am', 'besten', 'immer', 'vorher', 'reservieren', ',', 'sonst', 'wird', 'das', 'eher', 'nichts', 'mit', 'dem', 'platz', '.']",3.0,2022-12-13,de,2,neutral
117,Lost Weekend,4.4,Ludmila Zurdo,"['nice', 'place', '!', 'they', 'have', 'a', 'very', 'good', 'matcha', 'latte', '👌', '🏼']",4.0,2022-12-06,en,5,positive
118,Lost Weekend,4.4,Luis H,"['hot', 'show', ',', 'will', 'go', 'again', '!']",5.0,2022-11-30,en,5,positive
119,Lost Weekend,4.4,Lauren McAuley,"['great', 'place', 'to', 'meet', 'friends', 'in', 'a', 'central', 'area', '.', 'i', 'absolutely', 'love', 'the', 'different', 'events', 'hosted', 'here', ',', 'they', 're', 'an', 'amazing', 'way', 'to', 'meet', 'new', 'people', 'and', 'enjoy', 'some', 'new', 'experiences', '.', 'space', 'is', 'kinda', 'limited', ',', 'as', 'its', 'such', 'a', 'popular', 'spot', ',', 'but', 'that', 'just', 'means', 'getting', 'there', 'slightly', 'earlier', 'or', 'reserving', 'a', 'space', '.']",4.0,2022-11-29,en,4,positive
120,Lost Weekend,4.4,Sebastian,"['studentisch', ',', 'hip', ',', 'laut', ',', 'liberal', ',', 'gut', '.', 'das', 'sind', 'einige', 'spontane', 'assoziationen', ',', 'die', 'nicht', 'nur', 'ich', ',', 'einige', 'andere', 'besucher', 'immer', 'wieder', 'haben', '.', 'einen', 'platz', 'zu', 'finden', 'ist', 'auch', 'fast', 'immer', 'schwierig', ',', 'steckdosen', 'noch', 'mehr', '.', 'aber', 'dafür', 'kann', 'man', 'auch', 'die', 'treppen', 'bzw.', 'die', 'stühle', 'auf', 'der', 'heizung', '(', '!', ')', 'wunderbar', 'nutzen', '.', 'es', 'ist', 'auch', 'absolut', 'nachvollziehbar', ',', 'warum', 'das', 'lostweekend', 'so', 'beliebt', 'ist', ':', 'man', 'kann', 'hier', 'einfach', 'den', 'ganzen', 'tag', 'bleiben', ':', 'für', 'gute', 'drinks', ',', 'kaffee', 'und', 'snacks', 'muss', 'man', 'nicht', 'raus', '.', 'ich', 'fand', 'besonders', 'den', 'dirty', 'chai', 'latte', 'top', '-', 'endlich', 'mal', 'ein', 'ort', 'und', 'ein', 'barista', ',', 'der', 'den', 'espresso', 'und', 'chai', 'gut', 'verbinden', 'kann', '.', 'auf', 'der', 'alkoholischen', 'seite', 'sind', 'die', 'spritz', 'definitiv', 'empfehlenswert', '-', 'die', 'gibt', '’s', 'auch', 'in', 'den', 'unterschiedlichsten', 'varianten', '.', 'so', 'vielfältig', 'wie', 'die', 'gäste', '.']",4.0,2022-11-29,de,5,positive
